id,Lon,Lat,HF,IsoCorrAnomaly,MeanCurv,MeanCurvGrad,SI_TopoIso,LAB,LAB_LitMod,LAB_LitMod_Aus17,LAB_AN1,LABGrad,Moho,Moho_AN1,Moho_AN1_Aus17_Afr,Moho_LitMod_Aus17_Afr,MohoGrad,Topo,TopoGrad,Tectonics,TectonicsGrad,Ridge,Transform,Trench,YoungRift,Volcanos,MagAnomaly,Sus,Sus_AN1,Sus_AN1_Aus17_Afr,Sus_LitMod_Aus17_Afr,SusGrad,Bz5,Bz5Grad,Bz400,Curie,Methane,IceTopography
12145,98.5,40,42.899,-68.28800964,-0.025572713,3.55817E-09,-0.86067079,78.7039566,78.7039566,78.7039566,78.7039566,0.000160223,51.67000008,51.67000008,51.67000008,51.67000008,6.95744E-05,1349.75,0.011332588,3,7.33737E-07,1686,1452.5,1308,283.5,911.9734802,-26.20930576,0.012128687,0.012101898,0.012101898,0.012101898,3.72926E-08,-4.176575184,0.000130572,-4.532999992,28.73498154,1854.221558,0
12159,99,24,74.889,-25.37598038,-0.010223815,5.18142E-08,-0.468216576,62.45996475,62.45996475,62.45996475,62.45996475,2.42302E-05,36.05500031,36.05500031,36.05500031,36.05500031,1.75191E-05,1892.999998,0.101630881,3,0,1018.075012,185.5750027,469.625,196.2000046,145.7189941,49997.98697,0.01519735,0.015303524,0.015303524,0.015303524,7.77902E-08,-23.06775093,0.000156081,1.407799959,25,1833.82901,0
12160,99,24.5,75.962,-24.82039547,-0.010408043,5.47768E-08,-0.457399501,63.11831665,63.11831665,63.11831665,63.11831665,2.83668E-05,36.90500069,36.90500069,36.90500069,36.90500069,2.40645E-05,1502.750007,0.300761826,3,6.25366E-07,1071.5,146.2000008,421.1999969,181.6500015,101.0744972,50000.15763,0.012858498,0.012928908,0.012928908,0.012928908,8.15459E-09,-24.50300026,0.000238431,2.423500061,25,1835.361511,0
12161,99,39.5,53.341,-56.16808891,-0.025260647,7.53596E-09,-0.834804266,77.97541428,77.97541428,77.97541428,77.97541428,0.000119188,53.68499947,53.68499947,53.68499947,53.68499947,7.24887E-05,1497.5,0.010228301,3,1.45725E-06,1721,1396.5,1263.5,353.5,962.3494873,0.564434052,0.011683534,0.011604094,0.011604094,0.011604094,4.02335E-08,1.853925109,0.000349439,-4.58409977,28.18570232,1852.255005,0
12179,99.5,25.5,73.045,-32.53838873,-0.013169334,1.63322E-08,-0.496543158,67.69650269,67.69650269,67.69650269,67.69650269,5.55946E-05,40.06000137,40.06000137,40.06000137,40.06000137,3.99146E-05,1775.750001,0.062922553,3,9.38049E-07,1191,58.09999847,367.6000061,228.1999969,120.4034977,11.95211601,0.011796884,0.011868351,0.011868351,0.011868351,1.18042E-08,-27.68774986,0.000584881,2.975899935,27.23738813,1839.536987,0
12180,99.5,40.5,63.18,-55.71115017,-0.025472091,6.79953E-09,-0.865367122,65.47245026,65.47245026,65.47245026,65.47245026,7.61001E-05,43.59999847,43.59999847,43.59999847,43.59999847,5.00579E-05,1315.75,0.011167246,3,1.84E-06,1601,1507,1381,301.1000061,849.8974915,-15.81574726,0.014332116,0.014442383,0.014442383,0.014442383,1.04072E-07,-26.28224945,0.000546639,-4.28030014,29.78574324,1855.628052,0
12198,100,22.5,71.223,-34.5814724,-0.011653611,9.38978E-09,-0.560617233,60.01827812,60.01827812,60.01827812,60.01827812,2.17586E-05,35.22000122,35.22000122,35.22000122,35.22000122,7.96794E-06,1484.999997,0.136972533,3,0,897.75,224.4999924,663.8999939,319.3000031,340.4205017,19.65820599,0.021197281,0.021237487,0.021237487,0.021237487,1.28067E-07,-16.54167557,0.000263842,-2.934299946,24.87742901,1831.859497,0
12199,100,23,75.525,-29.43387985,-0.011961631,5.73346E-09,-0.578245174,60.83911133,60.83911133,60.83911133,60.83911133,1.77193E-05,35.39250088,35.39250088,35.39250088,35.39250088,9.66644E-06,1801.500001,0.076194496,3,0,948.4750061,189.3749962,616.8249969,314.1750031,290.7770081,11.88991153,0.019762541,0.019852415,0.019852415,0.019852415,1.96064E-07,-13.14437485,0.000241947,-2.172600031,25,1832.435242,0
12200,100,26,77.842,-32.1281662,-0.012547906,4.75709E-08,-0.498874528,70.82222176,70.82222176,70.82222176,70.82222176,9.61508E-05,43.7149992,43.7149992,43.7149992,43.7149992,5.08377E-05,2638,0.081981858,3,0,1260,44.65250003,380.0250015,298.0999947,172.9519959,9.778220892,0.014953931,0.01510094,0.01510094,0.01510094,1.21414E-07,-13.1637001,0.000430802,2.594099998,29.21033478,1843.726257,0
12201,100,26.5,93.673,-33.42543793,-0.012573463,6.49393E-08,-0.480925366,75.24846268,75.24846268,75.24846268,75.24846268,0.000131126,46.5549984,46.5549984,46.5549984,46.5549984,5.53894E-05,2994.999997,0.138967406,3,0,1313,45.24000049,352.25,318.6999969,210.0534973,9.352930069,0.006754005,0.006798616,0.006798616,0.006798616,1.91061E-07,-16.6447506,0.000299382,3.047100067,32.77414703,1846.117493,0
12220,100.5,26,79.195,-29.72849464,-0.009430816,7.3292E-08,-0.494606064,70.03001785,70.03001785,70.03001785,70.03001785,0.000103531,44.5549984,44.5549984,44.5549984,44.5549984,5.49723E-05,1795.250003,0.136143493,3,6.25366E-07,1275.5,56.2850008,423.1999969,344.0499878,218.8325043,8.133425713,0.007038168,0.007067858,0.007067858,0.007067858,1.63735E-07,3.798574924,0.000348951,1.798499942,30.39042473,1844.478027,0
12221,100.5,26.5,69.523,-26.92561984,-0.008535763,9.11032E-08,-0.439355349,74.96457672,74.96457672,74.96457672,74.96457672,0.000140305,47.41999817,47.41999817,47.41999817,47.41999817,5.72872E-05,2016.250001,0.115050214,3,7.87319E-07,1328,82.54000092,398.3999939,361.2999878,250.6182556,7.811944008,0.004839676,0.004848213,0.004848213,0.004848213,5.7629E-09,-0.448574901,0.000477168,2.269299984,34.06042862,1845.822998,0
12245,101,22,57.454,-29.53123856,-0.010562465,1.40336E-08,-0.598428032,58.2801199,58.2801199,58.2801199,58.2801199,2.09946E-05,36.23250008,36.23250008,36.23250008,36.23250008,1.00487E-05,1108.75,0.063093781,3,1.21244E-06,900.3250122,156.7499981,765.8000031,413.7749939,440,50008.03166,0.0143149,0.014341963,0.014341963,0.014341963,9.35038E-08,-22.98175049,0.000114226,-4.64470005,24.07862663,1830.204285,0
12246,101,23,51.442,-27.293293,-0.011332811,6.2571E-09,-0.648488028,59.96287155,59.96287155,59.96287155,59.96287155,1.62378E-05,36.36500072,36.36500072,36.36500072,36.36500072,1.20934E-05,1445.750002,0.098067142,3,6.06218E-07,994.875,113.4099979,676.4499969,414.1749954,354.5289917,8.938514352,0.014464714,0.014513747,0.014513747,0.014513747,1.7205E-08,-21.47200012,0.000119256,-3.277299881,24.45829964,1832.58902,0
12247,101,36.5,104.472,-56.75998497,-0.02512306,5.93756E-08,-0.967551349,86.96292877,86.96292877,86.96292877,86.96292877,8.24572E-05,55.93999863,55.93999863,55.93999863,55.93999863,2.60604E-05,3790.999998,0.160248184,3,1.65382E-06,1982.5,1076,1014.600006,653.7000122,1187.815491,-41.832798,0.017605109,0.017576362,0.017576362,0.017576362,2.65906E-07,-31.23349953,0.000129323,-4.303899765,29.51119804,1851.453003,0
12273,101.5,23,59.139,-30.17102242,-0.011235278,3.31296E-09,-0.661444842,59.36943436,59.36943436,59.36943436,59.36943436,1.72794E-05,36.95000076,36.95000076,36.95000076,36.95000076,1.30486E-05,1224.249998,0.120275141,3,9.09327E-07,1020.299988,76.36999893,708.7999878,464.1999969,393.7119904,-3.708272696,0.013812853,0.013851132,0.013851132,0.013851132,3.37935E-08,-13.75824928,0.000160261,-3.679899931,24.73423672,1832.814026,0
12274,101.5,25,76.734,-22.60351849,-0.007966138,3.6077E-08,-0.72142385,61.70969009,61.70969009,61.70969009,61.70969009,5.76289E-05,42.31500053,42.31500053,42.31500053,42.31500053,5.21279E-05,1913.5,0.026826385,3,9.38049E-07,1214,71.06999779,564.75,427.3499908,302.9610062,4.489012957,0.013792021,0.013853539,0.013853539,0.013853539,2.05454E-08,-3.447403431,7.67918E-05,-0.690880001,28.05070209,1839.656494,0
12275,101.5,26,68.276,-19.83248854,-0.003483666,4.98096E-08,-0.468941162,71.50707626,71.50707626,71.50707626,71.50707626,0.00012539,48.81999969,48.81999969,48.81999969,48.81999969,5.27928E-05,2012.250002,0.102080534,3,1.8761E-06,1314.5,140.4000015,514.1500092,439.5,312.8495026,13.38086009,0.008512974,0.008428315,0.008428315,0.008428315,2.11633E-07,31.49674988,0.000489691,0.616100013,32.6815834,1843.148499,0
12276,101.5,26.5,48.914,-14.93597746,-0.001370874,4.52078E-08,-0.208810969,78.21534729,78.21534729,78.21534729,78.21534729,0.000162259,51.91999817,51.91999817,51.91999817,51.91999817,4.1924E-05,1601.499998,0.079340196,3,2.36196E-06,1365,171.1000061,493.3999939,452.6000061,336.0335083,30.10061073,0.004478865,0.004442083,0.004442083,0.004442083,9.70167E-08,55.96350098,0.000313617,1.128200054,35.86375713,1843.765991,0
12277,101.5,27,66.288,-10.03946638,-0.000418268,3.40642E-08,-0.066573548,88.60334396,88.60334396,88.60334396,88.60334396,0.000192501,52.94999886,52.94999886,52.94999886,52.94999886,3.26179E-05,1870.500001,0.10996625,3,2.84782E-06,1416,197.1500015,484.0999908,477.6500092,359.217514,3.46432209,0.004363884,0.004333584,0.004333584,0.004333584,2.02014E-09,50.85275269,0.000380081,1.526200056,39.04593086,1845.502991,0
12278,101.5,36,87.59,-58.51902199,-0.023942256,5.30426E-08,-0.962471733,80.12734222,80.12734222,80.12734222,80.12734222,0.000109744,55.95499992,55.95499992,55.95499992,55.95499992,2.82577E-05,2573.749999,0.086124044,3,1.68623E-06,2025,1028.850006,989.1000061,597.1000061,1180.659485,-37.71146463,0.010531507,0.010508182,0.010508182,0.010508182,2.05188E-07,-21.20224953,0.00024444,-4.149000168,29.97310543,1852.423462,0
12279,101.5,37.5,74.959,-42.4112978,-0.021963617,1.8113E-08,-0.841923921,83.15840149,83.15840149,83.15840149,83.15840149,0.000128311,52.79000092,52.79000092,52.79000092,52.79000092,2.8101E-05,3092.999999,0.039153618,2,2.99982E-06,1863,1192,1133,657.2000122,1093.869232,-25.18414688,0.011188052,0.011179582,0.011179582,0.011179582,8.69819E-08,-22.20999908,0.000128518,-4.291699886,30.95912123,1855.588989,0
12299,102,24,75.098,-22.89553642,-0.010804958,1.96507E-08,-0.706111248,58.50742912,58.50742912,58.50742912,58.50742912,2.27429E-05,38.61999989,38.61999989,38.61999989,38.61999989,2.72367E-05,1889.499999,0.091388367,3,0,1142.75,52.51750088,670.875,491.6749954,379.072998,-5.656202763,0.012842294,0.012964542,0.012964542,0.012964542,5.21552E-08,25.46500015,0.000117171,-2.599100113,27.23705101,1836.620026,0
12300,102,26,54.89,-12.33615398,-0.003322243,4.40543E-08,-0.410698481,73.7763443,73.7763443,73.7763443,73.7763443,0.000140194,48.91499996,48.91499996,48.91499996,48.91499996,4.76052E-05,1287.750002,0.130107002,3,2.50146E-06,1337,180.1499977,560.8750076,488.125,360.9859924,6.319001794,0.013914787,0.013712914,0.013712914,0.013712914,7.64783E-08,22.63895035,0.000661194,0.108790003,33.79265213,1843.961731,0
12301,102,26.5,64.02,-9.446153164,-0.001357332,4.28391E-08,-0.205714307,81.75000381,81.75000381,81.75000381,81.75000381,0.000172351,51.60499954,51.60499954,51.60499954,51.60499954,3.82155E-05,2032.25,0.065130754,3,3.14928E-06,1386.5,215,541.5500031,499.8499908,380.8840027,11.84245372,0.011598448,0.011457731,0.011457731,0.011457731,1.08775E-07,55.64299774,0.000316482,0.640079975,36.38080406,1844.409485,0
12302,102,33,42.173,-28.78663254,-0.014634156,3.58626E-08,-0.812300519,88.94291496,88.94291496,88.94291496,88.94291496,7.85304E-05,55.21749878,55.21749878,55.21749878,55.21749878,3.90909E-05,3767.000002,0.074858269,3,1.32557E-06,2051.25,725.0250244,761.625,561.5500031,927.7080078,-18.74738932,0.005119388,0.005112461,0.005112461,0.005112461,3.33881E-08,0.841987491,0.00021057,-1.53550005,33.00681686,1862.895752,0
12303,102,36.5,59.554,-37.53999138,-0.020772185,4.20641E-08,-0.924202342,76.23290253,76.23290253,76.23290253,76.23290253,0.000120991,54.45999908,54.45999908,54.45999908,54.45999908,2.43566E-05,2328.750001,0.082291834,3,2.59436E-06,1960.5,1094.5,1060.5,569.6000061,1112.950989,-61.85104179,0.013261175,0.013226696,0.013226696,0.013226696,9.92591E-08,-6.845924854,0.000230326,-4.195499897,31.22773743,1855.82196,0
12304,102,37.5,75.23,-39.92716217,-0.021801636,3.06375E-08,-0.853565776,75.46830368,75.46830368,75.46830368,75.46830368,0.000115037,52.46500015,52.46500015,52.46500015,52.46500015,2.65964E-05,4040.999999,0.075542781,2,3.28647E-06,1852.5,1202.5,1155,619.4500122,1055.041992,-7.985046387,0.010994947,0.0109676,0.0109676,0.0109676,8.69262E-08,-14.88449955,0.000126408,-4.195199966,32.52376366,1855.450012,0
12326,102.5,24,82.852,-24.06689167,-0.011536173,2.03275E-08,-0.689089863,57.86424446,57.86424446,57.86424446,57.86424446,2.45155E-05,39.20499992,39.20499992,39.20499992,39.20499992,2.66454E-05,2149.5,0.05993299,3,1.12415E-06,1170,71.54500198,710.6500244,541.25,426.8820038,-10.4792642,0.01198298,0.01208797,0.01208797,0.01208797,1.15374E-08,12.63432503,0.000309772,-2.989500046,27.85721302,1838.282043,0
12327,102.5,24.5,81.718,-23.50600815,-0.010472165,3.09621E-08,-0.670731072,57.71587753,57.71587753,57.71587753,57.71587753,3.95429E-05,40.13999939,40.13999939,40.13999939,40.13999939,3.95371E-05,2294.5,0.029804937,3,1.63373E-06,1216,113.3000031,677.9000244,528.7000122,415.0830002,-1.80964458,0.011460399,0.011516287,0.011516287,0.011516287,1.07909E-08,6.280900002,0.000382193,-2.314100027,29.08260727,1840.837036,0
12328,102.5,25,84.324,-22.94512463,-0.00883979,4.16103E-08,-0.61249053,62.26122093,62.26122093,62.26122093,62.26122093,8.3548E-05,43.43499947,43.43499947,43.43499947,43.43499947,4.49328E-05,2223.5,0.045888619,3,2.14332E-06,1263.5,147.0999985,651.7000122,527.5500183,403.2839966,1.560172856,0.010687736,0.010707115,0.010707115,0.010707115,1.43475E-08,-22.15950012,0.000325957,-1.644600034,30.30800152,1842.666992,0
12329,102.5,25.5,79.03,-23.99994206,-0.007010005,4.96043E-08,-0.528179209,66.80656433,66.80656433,66.80656433,66.80656433,0.000127553,46.72999954,46.72999954,46.72999954,46.72999954,5.03284E-05,1783.500001,0.06178396,3,2.6529E-06,1311,180.8999939,625.5,526.4000244,406.6224976,4.929990292,0.009973623,0.009924606,0.009924606,0.009924606,2.06135E-08,-26.66849899,0.000289074,-0.997539997,32.70652533,1844.496948,0
12330,102.5,28,62.912,-4.860455513,-0.005302232,7.50395E-08,-0.740766675,111.6921616,111.6921616,111.6921616,111.6921616,0.000128103,53.94499969,53.94499969,53.94499969,53.94499969,3.37705E-05,2727.749998,0.101351808,2,5.21127E-06,1557.5,336.3500061,575.9500122,617.5499878,503.5284882,-9.196307659,0.006647659,0.006609005,0.006609005,0.006609005,9.97035E-08,-8.729000092,0.000380506,1.539800048,43.84464264,1849.457459,0
12353,103,24.5,78.682,-26.90579891,-0.011386855,2.43853E-08,-0.656191879,58.17092514,58.17092514,58.17092514,58.17092514,5.03503E-05,40.61499977,40.61499977,40.61499977,40.61499977,3.28648E-05,1893.000001,0.072403267,3,2.6421E-06,1245,140.7000046,721.6000061,578.9500122,464.0879974,-9.744876802,0.013691935,0.013708359,0.013708359,0.013708359,7.187E-08,-4.5952425,0.000208557,-2.743499994,30.20152187,1840.950012,0
12354,103,25,82.202,-28.57335091,-0.010210727,3.38387E-08,-0.597542314,63.494133,63.494133,63.494133,63.494133,9.92203E-05,43.19999981,43.19999981,43.19999981,43.19999981,3.80838E-05,2169.500003,0.132398213,3,3.03591E-06,1291.25,180.4750023,696.8000031,577.7000122,453.4849854,-3.211829841,0.010720021,0.010712537,0.010712537,0.010712537,6.13707E-08,-23.6609993,0.000186459,-2.111799955,31.92566872,1842.4375,0
12355,103,33.5,79.783,-31.8822403,-0.0148417,3.40678E-08,-0.753712897,84.31225204,84.31225204,84.31225204,84.31225204,0.000110781,51.56499863,51.56499863,51.56499863,51.56499863,3.93788E-05,3484.749999,0.016876345,3,2.52144E-06,2045,814.25,867.1000061,453.75,1017.076965,-20.12106276,0.00457737,0.004574629,0.004574629,0.004574629,3.81762E-09,-21.29725075,0.000227847,-1.599699974,33.55377197,1861.409973,0
12356,103,36.5,75.096,-36.21388817,-0.017906004,2.62969E-08,-0.9027553,65.83437347,65.83437347,65.83437347,65.83437347,7.577E-05,52.32999992,52.32999992,52.32999992,52.32999992,2.89903E-05,2165.25,0.025257002,3,2.9187E-06,1941.5,1121,1112,487.8999939,1039.783997,-49.34904861,0.011965284,0.011925835,0.011925835,0.011925835,6.82969E-09,-1.992725134,8.85719E-05,-3.945600033,33.67700768,1855.954468,0
12357,103,37,56.63,-41.91685867,-0.019317058,3.86782E-08,-0.887177937,66.18851662,66.18851662,66.18851662,66.18851662,7.56115E-05,51.73499966,51.73499966,51.73499966,51.73499966,2.76731E-05,2853.500001,0.078160176,2,2.92594E-06,1887,1173.75,1157,517.0999985,1007.103027,-25.8821435,0.013604449,0.013534121,0.013534121,0.013534121,1.40113E-07,-3.884520054,0.00022558,-4.006499767,33.95111465,1855.246246,0
12374,103.5,23.5,74.418,-29.59351635,-0.012624617,1.13927E-08,-0.704364336,57.82709885,57.82709885,57.82709885,57.82709885,1.08955E-05,39.04000092,39.04000092,39.04000092,39.04000092,1.20799E-05,2010.25,0.022517159,3,3.10245E-06,1186,67.12000275,824.5,552.7000122,544.1189957,-29.99535942,0.015498216,0.01551049,0.01551049,0.01551049,8.4805E-08,-8.631175041,0.000156097,-4.335299969,28.42878962,1836.916992,0
12375,103.5,30,58.837,-45.90839958,-0.013478854,8.7067E-08,-0.768184203,121.7925949,121.7925949,121.7925949,121.7925949,0.000177564,46.74499893,46.74499893,46.74499893,46.74499893,4.16318E-05,512.0000001,0.010578737,2,5.54163E-06,1800.5,539.6000061,715.8999939,634.9500122,724.1365051,41.43070221,0.017569499,0.017712987,0.017712987,0.017712987,3.9958E-07,67.45449829,0.001284205,3.592200041,46.93493843,1845.975525,0
12376,103.5,30.5,56,-27.10323048,-0.010332639,1.01114E-07,-0.638894357,115.4818573,115.4818573,115.4818573,115.4818573,0.000193196,46.66999817,46.66999817,46.66999817,46.66999817,3.34704E-05,524.7500001,0.004353802,2,5.62547E-06,1851,573.7000122,734.7999878,594.7000122,765.9225159,-50.60638428,0.033515951,0.033683786,0.033683786,0.033683786,1.11075E-07,77.14350128,0.000741516,3.709800005,43.51366997,1844.737061,0
12377,103.5,36,51.188,-34.23950386,-0.016740492,2.71587E-08,-0.909819604,64.19569397,64.19569397,64.19569397,64.19569397,4.63186E-05,50.70499992,50.70499992,50.70499992,50.70499992,3.56705E-05,2388.000001,0.068207259,3,3.24305E-06,1987.5,1085,1096.5,426.7999878,1037.878479,16.86234474,0.01247295,0.012447977,0.012447977,0.012447977,1.08028E-08,-10.17387485,9.72427E-05,-3.589099884,33.93605804,1854.169495,0
12397,104,25,65.721,-28.86183739,-0.012013329,1.14975E-08,-0.633564991,66.91710186,66.91710186,66.91710186,66.91710186,0.000133159,42.35000038,42.35000038,42.35000038,42.35000038,2.72104E-05,1962.75,0.023340112,2,4.82108E-06,1349.5,238.5750046,788.0749969,628,553.9559937,-19.83113107,0.01061374,0.010607833,0.010607833,0.010607833,4.36156E-08,-13.44339943,0.000125833,-3.019299984,33.07837296,1841.967011,0
12398,104,31,58.784,-28.73203278,-0.010595224,1.19669E-07,-0.599930684,118.8051128,118.8051128,118.8051128,118.8051128,0.000202995,45.99500084,45.99500084,45.99500084,45.99500084,3.06167E-05,569.5000001,0.007511261,2,6.30518E-06,1850.5,648.7249908,802.2249908,522.5250015,837.3870239,-32.44647408,0.010783646,0.010820198,0.010820198,0.010820198,4.0294E-07,44.17200089,0.000961246,4.149199963,41.85726547,1848.481232,0
12399,104,31.5,63.712,-8.523099899,-0.007890913,8.83861E-08,-0.401074628,111.0021095,111.0021095,111.0021095,111.0021095,0.000190209,45.95500183,45.95500183,45.95500183,45.95500183,3.70575E-05,1834.5,0.212814753,2,6.62871E-06,1877,686.5499878,825.2999878,483.6999969,880.5285034,-81.13871384,0.015302478,0.015344256,0.015344256,0.015344256,3.67741E-07,-6.621825218,0.001164756,3.539599895,40.21930313,1850.967957,0
12400,104,36,61.279,-37.96809006,-0.015806574,1.7701E-08,-0.874638955,69.01596069,69.01596069,69.01596069,69.01596069,6.01453E-05,48.98250008,48.98250008,48.98250008,48.98250008,3.59678E-05,1723.750001,0.033874785,3,3.57463E-06,1979.5,1104.25,1127,386.2749939,1003.291992,5.916180253,0.012461066,0.012448504,0.012448504,0.012448504,4.04685E-08,-3.070587635,0.000167389,-3.335599899,34.46921539,1855.522736,0
12417,104.5,29,64.42,-55.41339874,-0.022211464,3.95871E-08,-0.872155551,149.7772598,149.7772598,149.7772598,149.7772598,0.000202772,44.88000107,44.88000107,44.88000107,44.88000107,1.83873E-05,344.75,0.005705748,1,4.49042E-06,1734,561.3500061,781.8500061,664.1499939,726.8009949,12.47952318,0.021373597,0.021490349,0.021490349,0.021490349,2.95314E-07,-68.17950439,0.000261662,2.420900106,51.56944084,1847.59198,0
12418,104.5,31,58.787,-40.72122002,-0.015656505,1.1952E-07,-0.748177038,127.761116,127.761116,127.761116,127.761116,0.000238644,44.86500168,44.86500168,44.86500168,44.86500168,2.41289E-05,647.7499998,0.039972815,1,5.1634E-06,1814.5,683.6999817,846,488.4499969,870.4309998,11.14527512,0.020864876,0.020853957,0.020853957,0.020853957,3.05186E-07,109.9732513,0.00163404,4.861599922,46.08163452,1847.478455,0
12419,104.5,31.5,50.154,-30.18957615,-0.01233671,1.10554E-07,-0.550904947,117.7878571,117.7878571,117.7878571,117.7878571,0.000238921,44.33000183,44.33000183,44.33000183,44.33000183,3.33762E-05,575.2500001,0.011477517,2,5.62331E-06,1832,719.2999878,868.5,448.8999939,911.9814911,-60.80736542,0.013208569,0.013238613,0.013238613,0.013238613,3.10869E-07,54.13124847,0.002002803,4.328000069,44.03430271,1847.704956,0
12420,104.5,32,43.089,-19.65793228,-0.010138509,7.12514E-08,-0.416488629,104.5481873,104.5481873,104.5481873,104.5481873,0.000211449,44.67000008,44.67000008,44.67000008,44.67000008,3.37351E-05,1359.25,0.070111587,2,6.08322E-06,1852,759.5,892.9500122,412,953.5319824,-69.61446381,0.009916461,0.00995395,0.00995395,0.00995395,2.23591E-07,-29.89769936,0.001440946,3.375999928,41.9869709,1851.80249,0
12421,104.5,35.5,63.953,-36.70374489,-0.015168942,2.14142E-08,-0.813954119,73.8809967,73.8809967,73.8809967,73.8809967,7.21509E-05,46.81000137,46.81000137,46.81000137,46.81000137,3.75783E-05,2106,0.030061903,3,3.55927E-06,2025,1074,1118,319.2999878,1009.23349,4.908032894,0.012714864,0.012729423,0.012729423,0.012729423,1.00818E-08,-9.655475616,0.000319916,-2.687299967,34.96151447,1858.485962,0
12438,105,29.5,55.766,-46.38845062,-0.023821949,3.09179E-08,-0.870559685,158.2953262,158.2953262,158.2953262,158.2953262,0.000157357,44.54000092,44.54000092,44.54000092,44.54000092,6.30069E-06,315.7500001,0.005170359,1,3.09869E-06,1722,630.0499878,838.1499939,592.25,798.9274902,45.49206686,0.025600754,0.025679934,0.025679934,0.025679934,2.5778E-09,-48.76824951,0.000940198,3.593300104,54.64199829,1848.34198,0
12439,105,30,60.672,-39.94620514,-0.023708389,5.05865E-08,-0.897492362,151.3259392,151.3259392,151.3259392,151.3259392,0.000187881,44.57500076,44.57500076,44.57500076,44.57500076,1.22446E-05,399,0.002859691,1,2.82905E-06,1736.75,659.0499878,853.4250031,545.8000031,830.7119751,75.91160274,0.025249707,0.025233956,0.025233956,0.025233956,1.32479E-08,34.91282654,0.00184967,4.666200161,54.36742783,1847.703217,0
12440,105,31.5,56.102,-51.8560524,-0.0167927,1.11528E-07,-0.656915358,122.0191956,122.0191956,122.0191956,122.0191956,0.000257299,42.79500008,42.79500008,42.79500008,42.79500008,2.68929E-05,503.0000004,0.022258614,1,4.6179E-06,1787.5,755.3500061,911.5,415.1499939,943.4344788,-90.28962326,0.025832768,0.026000696,0.026000696,0.026000696,1.0293E-07,141.1390076,0.002223676,5.06799984,47.84930229,1847.717957,0
12441,105,32,50.308,-51.00169754,-0.013291888,8.25434E-08,-0.505623564,106.6512337,106.6512337,106.6512337,106.6512337,0.000232752,43.30249977,43.30249977,43.30249977,43.30249977,2.81266E-05,680.0000001,0.021121653,2,5.21419E-06,1808.25,793.7250061,935.3500061,377.3499985,983.3939819,-69.84692097,0.029607642,0.029809852,0.029809852,0.029809852,3.35726E-07,23.27952576,0.002138966,4.138899803,45.39260101,1850.45874,0
12442,105,34,67.822,-32.74245834,-0.013766092,2.18812E-08,-0.687908073,75.78811264,75.78811264,75.78811264,75.78811264,4.99973E-05,44.9175005,44.9175005,44.9175005,44.9175005,3.12488E-05,1857.500001,0.063804703,2,4.69706E-06,1903,960.3999939,1047.625,266.3999977,1102.850952,26.28249848,0.004497066,0.004498048,0.004498048,0.004498048,8.88433E-09,-35.18025208,0.000135134,-0.483859986,36.98280334,1856.824249,0
12443,105,36.5,68.357,-35.71131897,-0.015231909,3.17882E-08,-0.836044906,75.62895966,75.62895966,75.62895966,75.62895966,4.37673E-05,46.27000046,46.27000046,46.27000046,46.27000046,3.16583E-05,1828.5,0.024840682,2,2.66367E-06,1912.5,1194.5,1228.5,338.6000061,900.2275085,-38.22036123,0.012587311,0.012603605,0.012603605,0.012603605,8.90031E-09,-8.994579315,0.000454424,-2.971299887,35.89117432,1857.409973,0
12444,105,37,64.794,-33.89601135,-0.017363134,4.52965E-08,-0.89834653,76.63381577,76.63381577,76.63381577,76.63381577,5.01576E-05,46.55000019,46.55000019,46.55000019,46.55000019,2.7367E-05,1662.75,0.011805471,2,2.1505E-06,1857.25,1243.75,1269.25,379.5000076,863.4920044,-28.30596471,0.012503269,0.012491776,0.012491776,0.012491776,1.72573E-08,-40.34775162,0.00049742,-3.184400082,36.43868256,1855.702484,0
12464,105.5,28.5,55.315,-42.80890369,-0.021627458,4.96911E-08,-0.78674371,163.0236359,163.0236359,163.0236359,163.0236359,0.000152205,44.33000183,44.33000183,44.33000183,44.33000183,1.13334E-05,574.25,0.035029203,1,2.6621E-06,1650,623.2999878,870.4000244,669.5,785.0020142,-1.898946166,0.017622011,0.017624565,0.017624565,0.017624565,3.26641E-07,-27.4924984,0.000360497,0.933570027,55.01879692,1847.362061,0
12465,105.5,30.5,70.119,-47.58694077,-0.025649951,5.40281E-08,-0.891131598,150.9787292,150.9787292,150.9787292,150.9787292,0.000198443,43.81999969,43.81999969,43.81999969,43.81999969,2.14956E-05,334.5000002,0.007576375,1,2.14718E-06,1706,728,913.9000244,470.7000122,904.4342346,129.5643616,0.025369655,0.02534596,0.02534596,0.02534596,1.1907E-08,174.8350067,0.001762217,5.728000164,55.03031635,1846.876953,0
12466,105.5,31,52.484,-55.22404861,-0.0239016,7.67363E-08,-0.843148553,138.6146317,138.6146317,138.6146317,138.6146317,0.00023706,42.53999901,42.53999901,42.53999901,42.53999901,2.09526E-05,454.4999999,0.007995554,1,2.87984E-06,1724.5,759.7000122,934.2000122,426.0500031,939.1984863,4.896240234,0.026040297,0.026167014,0.026167014,0.026167014,1.70036E-08,246.6924896,0.000398023,6.027800083,51.87084007,1847.303955,0
